SHOP_ID,DATE,N_TRANS
95,16/10/21,15
71,31/05/21,14
90,9/02/21,10
29,16/12/21,15
96,5/09/22,22
12,1/08/22,51
50,1/05/22,24
35,26/09/21,29
51,6/11/21,52
27,5/10/21,14
94,12/11/21,5
74,27/05/21,17
46,23/07/21,27
82,2/06/21,29
8,19/03/21,42
31,5/08/21,7
97,4/01/21,69
49,21/11/21,14
72,10/04/21,57
27,23/07/22,23
99,2/01/21,45
30,23/09/22,23
22,21/04/22,8
97,11/09/22,46
84,14/09/22,31
61,17/10/21,2
12,18/07/22,70
28,4/07/21,4
72,22/06/21,20
59,5/02/22,33
13,24/07/22,11
64,8/01/22,5
56,9/09/21,15
28,27/12/22,8
77,18/07/22,18
43,11/11/22,3
26,21/03/22,12
38,28/08/21,2
84,1/04/21,31
31,21/11/22,23
8,19/04/21,17
3,21/11/22,28
30,9/07/21,13
50,2/03/22,12
4,19/01/21,17
8,29/07/22,65
22,31/12/21,19
88,9/05/21,36
5,16/09/21,29
29,7/01/21,7
66,10/03/22,3
3,26/03/22,17
63,2/04/21,21
28,5/02/22,7
72,18/03/21,37
92,23/07/21,8
46,3/03/22,25
77,7/02/22,18
66,1/09/21,13
95,28/01/21,12
26,11/06/21,54
95,3/10/21,12
49,9/11/21,8
28,20/07/21,2
99,8/09/21,15
70,26/02/21,4
58,23/01/22,6
12,10/08/22,60
22,14/07/21,7
8,31/01/21,25
42,13/10/21,34
27,29/12/22,5
35,17/02/22,28
35,13/03/22,36
54,3/03/21,24
30,21/12/21,28
49,31/10/21,8
35,14/12/22,29
30,15/02/21,16
58,21/05/22,33
72,30/10/22,24
90,31/08/22,8
42,9/08/21,1
82,19/07/22,31
84,4/11/21,12
99,23/02/21,14
81,17/12/22,8
50,30/06/22,23
22,7/06/21,1
50,13/05/21,25
62,21/05/22,19
17,9/07/21,11
26,15/02/21,28
92,14/12/21,19
66,28/09/21,13
95,26/05/22,2
81,24/10/21,18
62,17/06/22,19
49,19/06/21,4
48,27/01/21,17
58,12/05/21,9
49,10/12/22,18
4,20/05/21,9
58,21/03/22,3
30,16/10/22,5
66,11/08/22,7
76,1/01/22,15
7,3/05/21,63
84,9/12/22,29
7,4/03/22,4
58,17/03/21,13
22,14/07/22,7
48,1/02/22,7
42,28/05/21,3
81,4/05/21,4
84,10/03/22,4
61,25/09/22,3
54,27/07/21,12
81,16/05/22,6
77,4/01/21,16
65,31/03/21,3
17,28/05/22,36
84,1/04/22,17
99,21/03/21,9
17,20/09/22,14
81,10/04/22,6
28,6/06/22,4
23,20/09/21,12
17,10/11/21,23
28,19/01/22,9
23,3/08/21,14
44,18/11/22,27
61,17/01/22,1
58,9/08/22,5
73,29/01/22,27
30,9/08/21,7
83,24/01/21,5
30,23/08/22,8
71,2/10/21,8
61,6/06/22,4
30,1/08/22,2
36,14/09/21,2
37,13/05/21,12
65,20/10/22,6
78,8/05/22,17
3,9/08/22,24
51,30/01/22,34
3,21/06/21,11
50,7/04/22,27
65,2/12/21,3
64,10/04/21,1
81,13/01/21,6
72,14/06/22,16
83,13/12/22,5
48,25/06/21,6
72,10/08/22,22
83,18/11/22,7
89,28/05/21,7
75,9/01/22,4
61,11/02/22,2
30,2/08/22,22
17,17/12/21,14
4,1/05/22,15
78,13/06/21,11
43,2/06/22,2
77,16/03/22,12
61,14/07/22,3
22,21/02/22,2
64,12/12/21,5
28,14/03/21,7
49,22/06/22,4
4,27/04/21,12
39,15/07/21,3
37,5/05/22,11
89,23/07/22,1
92,7/01/22,16
27,30/12/22,13
94,16/04/21,5
4,2/05/21,15
78,23/08/22,13
89,25/10/22,4
8,7/11/22,20
65,10/04/21,5
28,25/07/21,1
63,30/04/21,15
4,6/12/22,12
28,27/09/22,7
43,30/09/21,4
84,11/03/22,17
31,9/08/22,8
75,23/04/21,6
78,29/05/21,8
22,29/09/22,1
70,26/01/21,4
29,4/10/21,13
17,12/07/21,4
8,10/01/22,7
50,4/01/21,14
65,24/01/22,2
65,12/05/21,3
49,19/09/22,2
65,27/07/22,2
17,28/06/22,6
83,11/08/22,1
49,27/07/22,2
75,6/12/22,1
22,9/03/21,2
9,15/05/21,4
61,27/07/21,2
49,6/05/22,12
89,5/08/21,6
81,18/10/22,9
13,19/07/21,2
95,29/11/21,7
29,9/05/22,5
49,16/12/21,4
65,29/12/21,5
51,16/05/22,16
95,30/12/22,4
73,6/04/22,6
95,19/07/21,8
13,25/05/22,3
71,4/04/21,8
91,17/03/22,2
58,8/08/21,3
61,23/02/21,1
73,9/01/22,4
6,2/03/21,2
72,14/06/21,14
3,6/09/21,2
75,9/10/22,7
87,24/09/21,2
89,16/02/22,2
73,20/03/22,2
83,19/03/22,4
17,17/10/21,5
28,31/07/21,2
87,16/12/21,3
17,10/06/22,5
64,20/11/21,2
81,23/06/22,13
13,21/05/21,7
91,12/01/22,5
22,29/01/22,5
28,8/02/22,8
49,4/04/22,2
87,5/02/21,3
91,22/09/21,3
13,21/10/22,3
61,1/07/22,1
39,18/05/21,1
89,3/08/22,4
90,8/06/22,5
83,3/05/22,3
83,15/06/21,2
13,29/04/22,2
13,30/11/22,6
24,23/05/21,1
27,24/10/21,3
43,15/06/22,1
89,19/07/21,2
58,31/10/22,4
36,17/06/21,1
65,25/02/22,6
17,2/05/21,2
73,27/02/22,1
87,19/04/21,1
64,23/05/22,4
61,24/03/22,1
22,14/04/21,3
36,16/10/21,2
94,13/03/22,2
39,5/02/21,1
13,13/10/21,3
87,2/01/22,1
6,25/04/21,2
28,2/10/21,1
83,1/12/21,1
36,31/12/22,4
37,7/07/21,4
94,7/06/21,2
80,18/01/22,1
37,22/09/22,1
89,29/01/21,2
91,21/08/21,1
65,12/06/22,3
17,22/08/21,4
36,4/12/21,2
43,5/08/22,1
61,26/04/22,1
73,10/07/22,2
43,8/05/22,1
37,9/12/21,1
9,17/01/21,2
87,26/05/22,1
28,5/03/22,1
68,26/03/21,1536
34,26/03/21,329
2,30/09/21,291
15,15/09/22,1289
3,6/12/22,16
57,27/07/22,535
86,8/01/22,1729
95,16/08/22,15
20,22/10/21,1394
59,13/01/22,69
53,16/04/21,229
79,18/02/21,65
68,16/05/22,1366
10,24/10/22,258
100,29/09/22,1676
100,6/06/21,1614
15,3/06/22,1281
2,2/01/22,522
46,6/06/21,26
96,21/01/22,221
20,28/11/22,1146
74,6/04/21,19
15,21/03/22,923
85,26/12/21,146
2,17/01/22,358
2,16/07/21,689
68,23/03/22,996
34,14/04/22,302
15,16/05/22,972
68,25/02/21,1527
11,26/08/22,120
15,7/12/21,1539
22,14/11/22,8
100,3/06/21,2393
15,4/02/21,1298
100,28/02/21,2350
86,19/07/21,1749
100,15/09/21,2234
3,5/04/21,24
53,21/12/21,552
97,13/11/22,84
98,20/05/21,277
68,28/10/22,1574
68,11/07/22,1324
34,14/11/22,306
68,28/02/21,1401
12,8/10/22,84
10,25/03/21,389
86,10/07/21,2140
95,4/11/22,25
100,3/11/22,1788
86,10/05/22,1770
86,5/06/22,1842
2,11/08/22,659
68,5/07/21,1549
68,12/01/21,1219
57,31/10/22,445
68,25/04/22,934
15,3/11/22,1614
68,21/04/21,1455
15,12/12/22,1566
59,11/08/22,48
96,31/03/21,547
47,11/02/22,150
18,5/06/21,133
86,31/07/22,1974
12,5/02/22,113
51,25/06/21,76
20,15/02/22,1153
40,6/08/21,144
15,1/09/22,1339
60,30/06/22,222
15,26/02/22,1120
86,13/01/22,1585
82,31/12/22,44
10,24/04/22,335
98,18/08/22,267
88,5/09/22,81
60,5/12/21,131
86,15/05/21,2120
26,10/07/22,150
19,2/04/22,280
98,4/03/22,564
16,17/08/21,1091
60,3/08/21,209
26,8/08/22,229
68,2/09/22,1611
15,22/11/22,1844
86,21/10/22,1861
68,12/06/21,1791
16,15/10/21,577
97,24/03/21,137
96,14/01/22,229
60,30/06/21,251
27,17/09/22,40
98,13/07/21,165
88,24/12/21,78
16,2/07/21,695
57,28/09/22,522
96,25/02/21,409
11,16/05/22,64
96,7/03/21,211
12,10/02/21,72
100,8/04/22,1837
34,1/03/22,267
34,28/07/22,229
100,7/05/21,2422
96,26/04/21,274
41,15/03/21,123
2,21/02/22,392
5,28/10/22,42
16,11/10/22,863
59,19/02/22,31
40,15/07/21,133
12,15/08/21,69
47,4/07/21,231
68,24/05/21,1378
74,23/12/21,74
18,16/01/21,191
51,23/07/21,53
53,2/07/21,174
3,4/03/22,22
73,9/04/22,16
38,28/09/21,394
16,12/04/21,588
96,21/02/21,272
86,31/10/22,1941
98,23/02/21,208
98,26/09/22,125
68,26/09/22,1858
98,21/02/22,153
38,28/04/22,565
96,29/11/21,70
100,20/08/22,1683
47,7/10/22,205
15,29/12/21,1340
10,2/02/22,491
86,4/02/21,2013
59,1/05/21,25
82,14/10/22,42
38,1/10/21,931
10,30/07/21,323
53,18/11/22,360
61,31/10/22,3
2,29/04/22,574
100,25/07/22,1300
16,19/12/22,674
21,12/09/22,345
97,20/06/22,89
15,2/02/22,1166
59,3/09/21,28
47,3/07/21,290
100,20/08/21,740
47,4/02/21,157
8,2/07/22,75
100,3/07/22,1461
32,5/07/22,44
98,3/04/21,594
10,6/05/21,314
8,23/03/22,41
78,12/07/21,14
10,23/08/22,273
15,6/03/22,1073
34,28/05/22,274
77,23/05/21,19
57,24/07/22,266
44,19/02/22,55
100,19/05/22,1630
60,3/06/22,222
57,19/10/21,356
45,30/10/21,67
97,25/11/22,160
76,29/05/22,30
20,24/04/22,1053
34,11/12/22,318
48,9/10/21,69
2,17/08/21,317
40,18/02/21,132
96,26/08/22,101
96,21/12/22,100
51,23/01/21,66
34,30/10/21,263
68,29/08/22,1479
16,23/04/21,693
82,21/12/22,36
68,14/12/22,1724
57,28/02/21,187
89,2/09/21,7
88,13/12/22,91
15,7/10/22,1338
11,16/07/22,110
20,15/09/22,1247
2,20/06/22,588
34,16/08/21,230
59,16/09/22,65
83,26/02/22,11
25,21/03/21,97
7,22/01/21,89
57,21/12/22,537
98,4/01/21,193
59,9/09/21,76
15,7/02/21,1263
38,30/11/21,266
96,8/06/21,165
18,22/10/22,188
73,7/07/21,4
56,15/11/22,10
26,2/02/21,69
51,14/08/22,44
12,2/07/22,90
16,25/11/21,636
47,3/04/21,396
26,2/03/21,30
66,18/03/22,20
60,31/01/21,160
82,24/04/21,62
47,20/06/22,126
10,18/05/22,487
16,15/10/22,622
7,10/02/22,36
32,8/07/21,68
20,12/06/22,805
26,27/06/21,110
66,5/09/21,8
51,20/03/21,71
20,1/02/22,285
34,22/12/22,320
7,22/05/21,94
53,17/06/22,215
40,7/10/21,149
96,21/06/22,89
2,28/05/21,722
18,26/01/21,101
60,10/04/22,116
47,28/12/21,211
45,21/07/21,56
10,29/08/22,264
59,15/10/22,43
30,20/08/22,39
40,10/05/21,46
10,16/04/22,327
88,25/04/22,95
76,10/06/22,49
40,19/05/21,164
98,20/11/22,145
85,10/12/21,245
60,28/11/22,191
41,13/02/22,161
59,26/01/22,77
12,8/11/21,65
47,4/12/21,230
12,2/05/21,85
29,13/11/21,39
45,4/11/21,72
97,5/11/21,79
98,2/03/21,244
12,28/09/22,75
26,10/12/22,127
26,3/12/21,48
23,16/07/21,55
53,31/05/22,114
19,20/04/21,102
11,10/11/22,113
12,16/11/21,58
90,10/06/22,14
50,27/01/22,24
85,1/03/22,121
26,16/11/22,173
34,9/11/21,325
53,7/04/22,213
34,15/12/21,316
82,24/09/21,39
8,3/07/22,15
53,18/04/21,198
51,16/10/22,23
30,15/09/22,30
82,4/10/21,30
98,31/08/22,222
40,15/03/22,161
34,2/04/22,279
21,28/01/21,383
57,3/08/21,476
57,9/08/22,484
97,7/07/21,101
18,21/10/22,103
34,29/12/21,208
12,5/07/21,62
23,17/04/21,46
23,27/08/22,54
92,5/02/22,10
12,23/09/21,65
31,19/12/21,5
53,26/09/22,245
47,30/11/22,137
82,11/01/22,48
3,22/08/22,24
85,1/12/21,123
21,3/01/21,293
34,7/01/21,258
35,7/01/21,28
82,20/05/22,53
47,29/09/22,167
49,26/11/22,32
53,31/08/22,154
65,9/04/22,9
18,6/02/22,106
74,4/05/21,41
16,24/04/22,528
51,8/03/21,54
19,7/12/21,110
88,6/03/22,81
26,23/01/21,63
21,23/03/22,392
88,4/04/22,59
1,26/04/21,84
76,14/11/21,42
98,8/08/21,95
19,20/05/22,169
89,28/02/21,3
18,3/03/21,62
46,8/02/21,14
85,2/06/21,120
59,28/07/21,46
58,27/11/21,23
60,7/04/22,215
60,25/07/21,144
92,27/02/22,20
24,8/10/21,3
40,18/05/22,159
8,12/04/21,16
32,19/12/21,65
35,2/05/21,36
77,6/12/21,29
45,27/03/21,65
51,17/10/21,56
77,13/04/21,26
72,18/09/22,39
56,7/11/21,12
37,28/11/21,19
47,21/09/22,158
40,13/05/22,149
58,24/07/21,48
96,21/07/21,196
92,2/04/22,6
5,23/02/22,15
82,22/12/22,49
40,22/03/22,157
98,22/05/22,142
26,2/08/21,53
95,29/05/22,2
49,9/01/21,44
12,5/06/21,104
76,10/12/21,71
51,14/07/22,40
90,27/06/21,11
77,28/12/22,36
2,12/01/22,506
26,16/10/21,23
97,19/05/21,122
40,27/04/22,216
23,3/06/22,64
95,11/08/21,15
88,6/02/22,38
88,11/04/21,46
97,22/01/22,108
44,17/01/22,43
59,30/11/21,56
26,20/05/22,45
22,18/08/22,1
88,11/10/21,43
49,1/04/22,27
12,14/04/21,62
12,8/01/21,72
45,10/08/21,52
48,23/07/21,19
66,15/10/21,27
11,20/01/22,98
11,28/03/21,104
95,26/11/22,14
8,15/06/21,17
35,10/06/22,35
7,4/07/21,140
74,18/06/22,69
35,20/03/22,42
96,27/05/22,184
5,9/02/21,10
8,17/09/22,65
92,6/06/21,5
39,20/01/21,6
23,6/06/21,94
88,28/04/21,54
88,12/07/22,44
29,21/04/22,9
78,9/03/22,8
31,22/10/22,46
50,16/08/21,22
54,22/01/21,19
23,27/04/22,17
76,8/07/22,54
31,27/05/21,10
7,23/10/21,45
84,22/11/22,17
11,8/09/22,90
34,24/12/22,223
50,19/12/22,43
26,26/11/21,48
23,25/03/21,57
79,6/06/21,51
88,28/05/22,125
29,19/05/21,37
82,28/01/22,45
77,24/11/21,36
8,29/05/22,18
8,4/03/22,66
51,25/08/21,17
12,1/07/22,62
40,16/08/21,98
67,28/10/22,35
76,17/12/22,46
88,26/02/21,44
62,19/12/22,19
88,5/05/22,98
74,11/10/21,24
60,6/01/22,160
44,20/04/22,42
41,28/08/21,28
29,27/10/21,30
74,21/12/22,41
31,31/10/22,48
91,9/11/22,6
40,10/05/22,94
23,2/10/22,38
11,18/06/21,105
12,1/12/21,68
65,20/04/22,4
74,10/03/21,47
66,7/05/22,33
25,25/04/21,92
88,20/07/22,90
45,18/02/21,77
84,17/09/22,68
66,18/06/22,26
97,30/10/22,67
32,15/11/22,49
35,9/06/21,40
74,17/06/21,19
19,22/04/22,166
77,29/12/21,39
95,22/11/22,15
41,29/03/21,173
25,3/01/21,99
17,10/03/21,24
79,31/05/21,55
92,19/07/22,15
50,10/01/22,15
46,6/12/22,53
17,20/12/22,7
45,16/10/22,66
47,5/05/21,144
51,21/04/22,34
35,2/06/21,44
62,29/03/21,16
85,22/04/21,136
27,8/06/21,7
70,12/04/21,3
41,4/01/21,103
77,20/03/21,29
51,5/12/21,52
4,15/11/22,5
66,30/10/21,52
95,7/12/22,25
88,29/06/21,28
76,31/08/22,53
32,6/03/21,60
59,1/12/21,57
8,5/06/22,42
84,15/06/21,9
46,11/11/22,41
51,19/02/21,77
59,20/08/21,15
5,3/06/21,75
90,10/10/21,10
5,26/11/22,37
87,10/01/22,5
88,29/11/21,54
51,27/06/22,27
29,30/04/22,48
78,11/02/22,11
18,26/11/21,89
28,23/11/22,5
11,25/11/22,127
95,16/12/22,15
32,13/04/22,37
76,28/03/21,39
89,15/07/21,1
5,14/11/22,14
71,21/01/21,8
66,3/02/21,30
37,23/02/22,9
29,21/07/21,42
35,29/06/22,34
35,20/06/21,35
48,22/10/21,14
29,18/02/21,16
40,21/04/21,141
59,8/08/22,53
22,2/10/21,4
59,11/12/21,32
8,1/12/21,41
83,11/01/21,13
44,8/10/22,60
93,25/04/21,25
51,8/08/21,50
50,25/07/21,29
92,17/01/22,14
11,14/03/22,63
56,13/12/22,12
46,11/06/21,26
83,31/12/21,21
72,2/05/21,22
12,21/08/22,74
18,15/05/21,128
39,29/07/21,3
30,19/03/22,111
35,22/09/21,31
63,1/09/21,19
74,10/03/22,24
30,24/03/22,16
85,31/05/21,84
59,20/01/21,61
99,6/04/21,9
73,27/07/21,2
61,29/10/22,2
29,19/01/21,20
35,24/09/22,38
64,16/07/22,4
45,28/12/21,51
73,12/02/22,19
44,10/03/22,14
3,26/02/22,28
8,8/11/21,19
90,24/03/22,8
4,22/10/21,2
31,11/07/21,17
92,22/04/21,12
66,13/01/21,12
91,19/03/21,7
17,23/12/22,24
72,21/12/21,75
67,10/06/22,23
46,8/03/22,25
79,10/06/21,66
50,15/03/22,19
56,6/11/22,7
72,29/03/21,10
70,5/01/21,1
37,14/09/22,1
54,28/10/21,13
44,4/10/21,6
56,7/01/21,18
28,20/08/22,3
45,3/03/21,57
89,28/09/21,7
29,8/12/21,21
1,23/10/22,87
77,8/07/21,24
78,5/10/21,9
23,21/05/22,13
30,24/09/22,34
74,21/10/22,28
58,8/05/22,5
31,27/01/21,5
59,20/11/22,5
40,26/04/21,75
3,5/03/22,25
62,15/10/21,14
30,12/08/21,20
43,7/03/21,1
4,9/04/21,7
8,19/06/21,47
35,28/11/21,34
78,17/10/21,16
32,22/03/22,32
78,31/05/22,9
45,16/02/22,75
91,13/12/21,3
8,1/08/21,25
62,15/12/21,15
71,2/01/21,15
92,16/09/21,17
72,6/09/22,11
4,28/05/22,22
72,21/09/21,19
54,28/07/21,32
74,5/12/22,10
59,25/06/22,26
95,8/04/21,17
91,14/04/22,5
29,5/07/22,18
27,4/10/22,7
7,2/02/22,46
12,11/04/22,56
31,13/08/21,14
71,21/05/21,16
27,26/11/21,11
82,16/03/22,34
3,3/05/21,18
89,26/10/21,3
62,17/03/22,29
94,10/03/21,9
62,12/11/22,21
76,16/06/22,45
91,18/02/22,2
82,20/09/22,40
74,28/06/22,23
13,21/07/22,9
56,22/05/21,12
8,25/01/22,26
29,18/10/21,35
54,23/01/22,8
4,14/12/22,13
28,12/01/21,7
4,1/05/21,24
65,13/12/22,8
74,14/04/21,76
82,12/08/21,18
92,7/04/22,14
18,24/05/21,31
31,5/05/21,9
65,12/10/22,5
61,26/01/21,3
27,13/07/21,8
29,31/05/22,10
77,19/07/21,17
78,11/09/22,35
66,7/10/21,10
77,27/03/22,16
56,23/04/21,19
90,13/01/22,13
54,23/07/21,17
99,15/04/21,13
4,11/11/22,7
49,23/03/21,14
48,5/12/22,4
64,28/03/21,4
13,7/12/21,3
3,14/06/22,18
37,7/10/21,17
92,14/05/22,6
22,9/01/22,15
62,9/11/21,7
28,13/03/22,3
84,25/11/21,14
78,17/01/21,15
58,30/03/22,9
43,14/07/22,1
17,15/02/22,7
9,2/10/21,1
62,31/05/22,23
27,15/07/21,10
29,27/09/21,6
50,27/05/21,20
87,1/09/22,2
48,22/02/22,3
27,26/01/21,6
63,16/07/21,13
48,26/04/22,2
71,22/03/21,11
46,3/08/21,29
81,13/01/22,10
37,19/05/21,16
91,12/02/21,5
83,11/03/22,6
32,1/05/22,12
48,6/07/21,8
72,10/07/22,35
72,2/09/22,24
89,8/03/21,4
78,28/02/22,8
29,12/04/22,14
83,3/05/21,3
31,22/01/22,6
28,11/01/22,10
3,10/05/22,14
28,3/02/21,17
37,31/08/22,5
49,9/07/22,4
91,4/02/21,4
90,14/03/22,4
27,22/08/22,8
24,24/07/21,5
58,14/07/22,12
92,24/04/21,6
75,10/10/22,5
27,14/05/21,4
95,25/01/22,12
61,28/03/22,1
73,20/01/22,5
58,7/01/22,8
71,1/10/21,10
38,25/06/22,3
37,4/01/22,6
75,11/09/22,4
94,16/01/22,3
29,17/06/22,16
49,7/07/21,4
63,25/06/21,13
87,27/10/21,6
27,19/05/21,22
84,16/01/22,14
73,26/02/21,8
50,21/09/22,19
44,11/07/21,13
29,7/10/21,16
28,4/11/21,8
81,3/04/21,12
75,8/10/22,16
48,6/05/22,9
31,22/01/21,4
84,13/01/22,16
66,18/01/22,3
66,9/11/21,6
84,28/11/22,14
54,15/09/21,28
56,3/04/21,6
17,23/01/22,6
56,15/10/22,17
90,22/09/21,7
48,25/01/21,4
39,7/09/21,4
37,10/01/21,3
54,12/03/21,6
56,27/12/21,20
83,8/07/21,2
29,19/09/22,11
8,18/01/22,21
1,10/05/21,10
48,10/01/21,4
65,26/03/22,10
87,1/05/22,2
7,13/09/21,23
67,16/07/21,5
81,28/03/21,4
6,6/02/21,1
3,9/02/22,12
29,31/07/22,5
89,6/01/21,4
7,27/02/22,1
81,8/09/21,14
28,22/07/21,4
83,23/04/21,11
74,28/02/21,10
22,12/08/22,5
95,12/06/21,7
87,21/10/21,1
91,1/03/21,4
49,13/07/21,6
84,29/06/21,7
58,28/09/21,6
66,8/08/21,3
91,14/10/21,8
95,31/07/22,10
6,21/01/21,3
75,20/01/21,2
49,22/10/21,2
66,7/10/22,8
73,29/04/21,2
72,14/11/22,8
28,21/09/22,3
65,23/03/21,4
90,3/08/21,11
92,4/03/21,13
31,16/03/21,3
28,20/10/21,9
22,22/11/21,3
13,29/01/21,3
49,22/11/22,2
87,5/05/21,3
91,14/04/21,3
75,2/04/21,8
43,24/03/21,3
9,12/02/21,1
49,16/11/22,5
6,25/03/21,2
27,19/07/21,3
61,6/06/21,2
94,28/11/21,2
30,24/07/22,4
24,19/04/21,5
17,17/06/22,11
65,29/01/22,7
50,16/05/22,11
43,6/02/21,2
31,26/01/22,2
73,27/12/22,4
65,4/06/22,7
89,12/06/22,1
75,15/11/22,1
22,12/05/21,2
56,25/08/22,7
37,5/02/21,4
64,15/11/21,2
30,27/06/21,7
70,12/02/21,3
28,25/07/22,2
65,21/03/21,8
36,4/06/21,4
22,30/07/21,4
83,27/05/22,2
64,9/07/21,1
4,21/11/21,15
36,16/09/22,3
56,30/06/21,4
99,13/07/21,8
36,17/11/21,5
64,19/04/21,1
43,17/02/21,3
83,15/04/21,1
87,7/07/22,4
58,9/10/22,4
36,24/12/22,3
65,1/10/21,2
29,13/11/22,3
91,4/04/22,1
83,15/03/21,4
49,13/06/21,2
4,26/05/22,6
78,12/09/21,8
43,25/11/22,3
49,15/02/22,8
38,21/11/21,2
43,24/06/22,2
89,20/02/22,2
49,3/12/21,2
13,31/03/22,5
36,22/09/21,2
49,1/08/22,4
83,24/05/22,1
22,25/02/21,5
9,20/11/22,1
27,30/05/22,2
89,10/01/21,2
22,8/06/22,1
73,15/11/21,2
38,9/07/22,1
24,8/03/21,3
36,28/08/22,1
73,17/10/22,1
94,1/04/22,2
61,2/12/21,1
66,4/07/22,2
36,13/03/22,1
83,16/06/21,1
73,1/06/21,2
31,14/03/22,1
87,19/02/21,2
83,4/09/21,1
61,29/01/21,1
65,15/02/21,1
43,22/10/21,1
87,25/01/21,1
65,20/06/22,1
66,8/02/21,1
90,17/11/21,2
67,18/02/21,1
70,8/01/21,3
39,31/05/21,1
24,13/03/21,2
11,13/02/21,116
100,4/10/21,1770
57,23/12/21,587
60,25/08/21,109
68,19/02/21,1197
57,23/07/22,349
98,22/07/22,467
96,12/04/22,64
15,4/05/21,1412
80,20/11/21,194
8,22/12/22,85
100,8/10/22,1935
68,20/09/21,1101
27,30/04/22,30
19,11/03/22,178
2,4/09/22,476
59,31/07/21,47
2,5/01/21,665
34,10/04/22,269
18,19/11/21,108
1,10/02/21,24
68,26/06/22,1561
100,8/08/22,1408
86,11/08/21,1889
59,6/10/22,73
86,10/08/22,1750
20,7/07/22,1193
30,5/05/21,46
100,27/12/22,1659
68,19/04/21,1505
100,14/10/22,1922
15,14/07/21,1459
76,30/05/21,51
38,21/04/21,346
53,30/03/22,167
34,18/07/22,238
86,17/10/22,1786
15,26/06/22,1177
100,16/12/22,2175
96,23/06/21,241
86,4/09/22,2013
86,31/07/21,2117
100,2/03/22,1824
15,24/12/21,2522
21,23/10/21,396
100,20/07/21,2259
47,1/10/22,266
68,29/09/21,1212
11,31/07/22,82
13,1/11/22,5
57,19/10/22,584
72,29/12/21,58
96,20/09/22,61
21,8/04/22,394
86,3/08/21,1822
86,22/12/21,2050
44,10/11/22,55
21,31/05/22,398
20,25/03/22,1101
20,9/10/21,1087
96,30/04/22,155
15,24/07/21,1459
21,16/05/22,359
57,5/07/21,357
20,27/12/22,1296
3,19/03/21,98
2,16/11/21,399
20,24/08/22,1317
16,27/09/22,824
57,7/12/22,508
100,27/11/21,2012
18,4/03/21,63
15,8/03/22,1231
21,25/07/21,353
15,25/03/22,1069
98,6/09/21,120
86,14/03/21,2213
10,13/06/22,271
86,7/10/22,1944
20,17/12/22,1046
60,2/03/22,268
98,16/02/21,169
100,4/09/21,1231
16,12/09/22,646
12,20/08/22,111
20,18/04/21,1088
86,8/09/22,1701
86,17/02/21,2006
20,1/04/21,1673
15,14/09/22,1321
98,17/12/21,599
15,2/04/22,1043
20,26/08/22,1268
100,7/02/21,1931
86,6/06/21,2011
23,3/11/22,15
18,21/01/22,133
68,2/03/22,1073
86,30/10/21,1976
2,28/02/22,410
34,3/09/22,271
10,4/10/22,294
76,26/08/22,40
98,7/11/21,182
19,17/02/21,268
86,8/04/21,1872
53,25/05/21,105
41,11/08/21,398
2,27/12/22,464
16,22/08/22,556
86,19/06/21,2155
68,21/12/22,2022
16,26/11/21,613
48,14/07/21,30
15,13/12/21,957
38,26/10/21,206
57,23/11/21,569
86,11/09/21,1609
60,17/12/22,154
10,11/01/22,263
56,12/03/21,9
34,13/01/22,272
53,5/12/21,325
15,7/01/21,1129
8,25/04/22,24
47,24/03/21,159
13,16/09/22,9
45,8/12/21,55
100,2/07/22,1793
60,2/10/22,120
40,2/07/22,257
46,15/09/22,38
86,2/01/21,1583
34,7/02/21,223
12,19/04/22,99
68,15/08/21,1775
2,28/04/22,595
31,24/09/22,24
15,23/11/22,1607
47,22/07/22,155
29,15/01/22,43
2,4/03/21,592
86,29/07/22,1705
86,16/07/22,1869
41,12/01/22,470
100,24/02/22,1768
98,14/09/22,202
23,29/12/22,63
76,27/01/21,118
30,22/06/22,37
98,28/09/21,176
21,8/12/21,510
41,18/04/21,170
41,17/12/21,296
96,9/02/21,324
1,28/11/21,47
23,10/10/22,49
16,2/02/22,618
68,14/10/22,1581
96,29/06/22,176
38,31/05/21,509
47,24/08/22,158
40,30/03/22,145
57,15/06/21,478
50,21/07/22,40
68,29/07/22,1526
10,27/09/22,274
34,2/07/21,290
41,24/01/21,148
77,5/12/21,41
50,26/12/21,26
41,4/05/21,174
16,8/08/22,618
34,3/05/21,260
31,27/11/22,17
53,20/11/21,285
57,25/03/21,438
60,8/12/22,174
72,20/02/22,34
16,23/10/22,608
1,20/11/21,123
10,9/04/22,416
19,3/02/22,88
15,20/08/22,1339
7,17/01/21,93
86,26/03/22,1439
92,22/10/21,19
41,29/01/21,218
21,9/01/21,321
71,31/01/21,8
68,21/09/21,1155
26,24/09/22,180
10,22/02/21,315
59,25/06/21,64
41,18/10/21,142
1,7/10/22,112
12,9/02/21,56
98,9/07/22,422
44,30/01/21,175
47,21/07/21,156
98,10/08/21,200
10,23/07/21,327
76,23/01/22,33
2,22/09/21,368
7,1/02/21,72
45,10/09/21,109
51,16/12/21,36
72,9/04/22,50
16,29/01/22,517
74,4/09/21,74
59,14/03/22,45
21,18/01/21,344
12,29/10/22,86
19,15/11/21,63
21,9/02/22,446
82,24/08/22,37
18,26/10/21,61
98,25/10/21,179
19,11/07/21,64
56,13/11/22,19
57,8/12/21,572
